-5.000000000000000278e-02 1.163248472561414858e-18
-4.949874686716792399e-02 1.633101079451577617e-17
-4.899749373433584521e-02 2.078607303643908818e-16
-4.849624060150375948e-02 2.398560294751199991e-15
-4.799498746867168070e-02 2.509271417326337152e-14
-4.749373433583960191e-02 2.379925966646243153e-13
-4.699248120300752313e-02 2.046435513734801069e-12
-4.649122807017544434e-02 1.595333516918084336e-11
-4.598997493734335862e-02 1.127518627567153326e-10
-4.548872180451127983e-02 7.224616097914044278e-10
-4.498746867167920105e-02 4.196861544223513232e-09
-4.448621553884712226e-02 2.210310769853260381e-08
-4.398496240601504348e-02 1.055360641606286614e-07
-4.348370927318295776e-02 4.568434034285115487e-07
-4.298245614035087897e-02 1.792886724671342363e-06
-4.248120300751880019e-02 6.379073792383467330e-06
-4.197994987468672140e-02 2.057700791664446841e-05
-4.147869674185464262e-02 6.017662312756818854e-05
-4.097744360902255689e-02 1.595500324157052947e-04
-4.047619047619047811e-02 3.835260442320479564e-04
-3.997493734335839932e-02 8.358595216154360600e-04
-3.947368421052632054e-02 1.651722766961605769e-03
-3.897243107769424175e-02 2.959785799980627682e-03
-3.847117794486215603e-02 4.810819076360185569e-03
-3.796992481203007724e-02 7.096845885360868016e-03
-3.746867167919799846e-02 9.513629345235606605e-03
-3.696741854636591967e-02 1.162114796752172254e-02
-3.646616541353384089e-02 1.301186096108232146e-02
-3.596491228070175517e-02 1.352245584494575319e-02
-3.546365914786967638e-02 1.337610982308557427e-02
-3.496240601503759760e-02 1.316861576385394000e-02
-3.446115288220551881e-02 1.370696112223602527e-02
-3.395989974937344003e-02 1.580631679331640296e-02
-3.345864661654135430e-02 2.017557306117461965e-02
-3.295739348370927552e-02 2.745235185599733188e-02
-3.245614035087719673e-02 3.833938296538353524e-02
-3.195488721804511101e-02 5.373053786845461560e-02
-3.145363408521303916e-02 7.474350114196447181e-02
-3.095238095238095691e-02 1.026633073151842906e-01
-3.045112781954887465e-02 1.388612432495724136e-01
-2.994987468671679587e-02 1.847343659993648801e-01
-2.944862155388471361e-02 2.416521070511450653e-01
-2.894736842105263483e-02 3.108895204026242975e-01
-2.844611528822055604e-02 3.936011534803193213e-01
-2.794486215538847379e-02 4.909546012742008192e-01
-2.744360902255639501e-02 6.044763126065325620e-01
-2.694235588972431275e-02 7.364751746403802590e-01
-2.644110275689223397e-02 8.902915297904091529e-01
-2.593984962406015171e-02 1.070253759938821325e+00
-2.543859649122807293e-02 1.281531792193838726e+00
-2.493734335839599414e-02 1.530214173606689432e+00
-2.443609022556391189e-02 1.823653472660791586e+00
-2.393483709273183310e-02 2.170623964727444122e+00
-2.343358395989975085e-02 2.580655350855959096e+00
-2.293233082706767206e-02 3.062379514046874807e+00
-2.243107769423559328e-02 3.621578078155672564e+00
-2.192982456140351102e-02 4.260162532097937493e+00
-2.142857142857143224e-02 4.977054638820885835e+00
-2.092731829573934998e-02 5.770931777353012215e+00
-2.042606516290727120e-02 6.643611482129602841e+00
-1.992481203007519241e-02 7.602169475735687243e+00
-1.942355889724311016e-02 8.658228758142314518e+00
-1.892230576441103138e-02 9.824239756132003620e+00
-1.842105263157894912e-02 1.110831261672003478e+01
-1.791979949874687034e-02 1.251015039761240111e+01
-1.741854636591479155e-02 1.402012365548779016e+01
-1.691729323308271277e-02 1.562182499767160593e+01
-1.641604010025062704e-02 1.729667266624906929e+01
-1.591478696741854826e-02 1.902828506914914541e+01
-1.541353383458646947e-02 2.080458304694470684e+01
-1.491228070175439069e-02 2.261644921870651004e+01
-1.441102756892231190e-02 2.445293392779511166e+01
-1.390977443609022618e-02 2.629441587393600699e+01
-1.340852130325814739e-02 2.810658182658864845e+01
