sender time_ms
59826	114.300
59826	1889.100
59826	2103.900
59826	3205.200
59826	6001.800
59826	6219.600
59826	6501.300
59826	6633.000
59826	9098.500
59827	3459.600
59827	3516.400
59827	4611.200
59827	7942.300
59827	10158.601
59828	2845.300
59828	9758.900
59829	1425.000
59829	4922.500
59829	4995.400
59829	8940.301
59829	9560.900
59830	4003.300
59830	5184.000
59830	6564.400
59830	8805.600
59831	1012.100
59831	2933.900
59831	3269.300
59831	3491.100
59831	4672.800
59831	4855.200
59831	5156.400
59831	9363.000
59831	9402.400
59832	107.600
59832	405.600
59832	1038.100
59832	1168.800
59832	1642.800
59832	2229.900
59832	2395.900
59832	2771.500
59832	2833.400
59832	3682.500
59832	4101.300
59832	4174.400
59832	4220.900
59832	4391.000
59832	4523.400
59832	4633.600
59832	4994.100
59832	5305.600
59832	5365.700
59832	5720.100
59832	6343.900
59832	6442.400
59832	6534.800
59832	6808.200
59832	7044.600
59832	7589.700
59832	7675.900
59832	8089.900
59832	8629.801
59832	9074.700
59832	9208.000
59832	9721.400
59832	10469.400
59833	1576.900
59833	3125.500
59833	4344.600
59833	5556.600
59833	8115.300
59833	8277.200
59833	8549.500
59833	10697.300
59834	4.900
59834	210.200
59834	3057.700
59834	4403.900
59834	4550.600
59834	6470.800
59834	7181.800
59834	7455.700
59835	1892.200
59836	1580.300
59836	1936.100
59836	2640.600
59836	2714.000
59836	4432.400
59836	4996.700
59836	5733.500
59836	5855.400
59836	8507.801
59836	8623.000
59836	8927.500
59836	9195.800
59836	9765.900
59836	9811.700
59836	10017.601
59836	10137.800
59836	10735.000
59836	10985.000
59837	1412.400
59837	5797.500
59838	657.400
59838	4647.200
59838	5092.800
59838	7355.700
59838	7848.800
59838	8841.600
59838	10582.500
59839	813.300
59839	1025.700
59839	1703.900
59839	2035.900
59839	2115.500
59839	2228.800
59839	3245.300
59839	4568.400
59839	6369.600
59839	6594.800
59839	6959.100
59839	7227.800
59839	7439.500
59839	8975.700
59839	9009.700
59839	9490.101
59839	9618.700
59839	10060.900
59839	10841.200
59840	101.800
59840	129.600
59840	157.400
59840	213.900
59840	708.000
59840	974.300
59840	1037.400
59840	1357.000
59840	1707.700
59840	1801.400
59840	1827.300
59840	2039.800
59840	2116.800
59840	2527.600
59840	2612.600
59840	2668.100
59840	2809.900
59840	3036.200
59840	3221.100
59840	3471.600
59840	3720.300
59840	3884.800
59840	4150.500
59840	4235.400
59840	4305.300
59840	4462.200
59840	4745.000
59840	4904.300
59840	5054.200
59840	5328.800
59840	5385.100
59840	5546.300
59840	5756.700
59840	5843.400
59840	6006.200
59840	6061.300
59840	6668.700
59840	6685.900
59840	6892.300
59840	7423.000
59840	7716.200
59840	7741.600
59840	7961.000
59840	8623.500
59840	9297.800
59840	9381.800
59840	10460.000
59840	10719.500
59841	1011.400
59841	2039.900
59841	2986.100
59841	3328.600
59841	3855.400
59841	4189.200
59841	5465.400
59841	5852.000
59842	347.600
59842	742.800
59842	924.200
59842	1334.800
59842	1696.900
59842	1935.000
59842	2690.200
59842	2796.600
59842	2836.800
59842	3836.200
59842	4256.200
59842	4352.900
59842	4882.000
59842	4969.600
59842	4997.700
59842	5257.400
59842	5595.300
59842	5643.600
59842	5772.600
59842	5954.800
59842	5988.800
59842	7576.500
59842	7852.700
59842	9319.101
59842	9824.400
59842	10993.500
59843	31.700
59843	814.600
59843	1007.500
59843	1194.200
59843	1696.900
59843	1757.600
59843	2042.200
59843	2264.000
59843	2311.400
59843	2394.200
59843	2421.300
59843	2564.400
59843	2704.800
59843	3104.300
59843	3164.600
59843	3329.600
59843	3459.700
59843	3489.700
59843	3632.000
59843	4078.500
59843	4513.800
59843	4587.000
59843	4829.100
59843	5009.500
59843	5934.700
59843	6625.300
59843	6797.900
59843	7205.000
59843	8302.400
59843	8765.900
59843	8910.301
59843	9481.200
59843	10014.500
59843	10076.000
59843	10195.500
59843	10382.000
59843	10909.500
59844	104.200
59844	726.000
59844	1087.500
59844	1146.500
59844	1527.900
59844	1595.400
59844	2135.100
59844	2409.700
59844	2517.000
59844	2722.300
59844	3751.300
59844	3932.200
59844	4293.900
59844	4763.900
59844	4864.100
59844	5129.800
59844	5593.000
59844	5658.900
59844	6065.400
59844	6712.700
59844	6761.300
59844	6893.600
59844	6925.900
59844	7009.300
59844	7884.200
59844	8093.700
59844	8296.100
59844	8370.801
59844	8512.000
59844	8591.900
59844	9029.301
59844	9137.000
59844	9694.200
59844	9828.300
59844	10160.800
59844	10416.800
59844	10515.900
59844	10721.900
59844	10769.800
59844	10811.400
59846	1613.000
59846	2265.900
59846	2639.900
59846	4103.100
59846	5683.700
59846	7030.400
59846	7118.200
59846	9206.400
59846	9495.601
59846	9809.101
59846	10392.700
59847	733.200
59847	4000.400
59847	5130.400
59847	5682.800
59847	6253.300
59847	6934.800
59847	7685.200
59847	8700.700
59847	9015.301
59847	9570.101
59848	437.400
59848	1100.200
59848	1223.300
59848	1904.100
59848	2121.000
59848	2187.600
59848	2295.400
59848	2792.100
59848	2864.900
59848	3282.300
59848	3485.000
59848	3627.000
59848	3740.900
59848	4475.800
59848	4576.100
59848	4861.700
59848	5375.300
59848	5671.900
59848	5814.200
59848	6222.300
59848	6315.800
59848	6408.900
59848	6882.700
59848	7566.100
59848	7642.600
59848	7723.400
59848	8046.700
59848	8183.900
59848	8311.100
59848	8371.700
59848	8672.900
59848	8733.400
59848	8785.500
59848	8835.700
59848	8970.400
59848	9030.700
59848	9389.400
59848	9411.000
59848	9644.200
59848	9926.400
59848	10329.101
59848	10782.200
59849	594.100
59849	1458.800
59849	4235.000
59849	5069.100
59849	6219.700
59849	9490.700
59849	10134.900
59849	10681.800
59850	2886.800
59851	3118.600
59851	7328.300
59852	1054.600
59852	3101.800
59852	4149.100
59852	4550.000
59852	5075.700
59852	6621.700
59852	9090.000
59852	10298.601
59852	10902.900
59853	533.100
59853	2616.000
59853	2888.200
59853	3397.000
59853	3773.400
59853	4541.300
59853	5914.000
59853	8315.400
59853	9162.000
59853	9247.900
59853	9728.400
59853	9797.400
59854	6078.900
59854	6936.500
59854	9173.801
59854	10066.200
59855	1178.500
59855	1380.800
59855	2161.300
59855	2334.500
59855	2481.200
59855	3301.100
59855	3823.400
59855	4053.600
59855	4546.600
59855	4769.100
59855	5309.800
59855	5925.400
59855	6605.900
59855	6710.400
59855	7406.500
59855	7581.900
59855	7905.900
59855	8033.200
59855	8054.600
59855	8264.900
59855	8468.400
59855	8493.700
59855	8929.900
59855	9615.200
59855	9765.800
59855	10109.101
59855	10232.200
59855	10314.800
59855	10687.800
59856	3504.500
59856	4267.700
59856	4487.800
59856	6156.900
59856	8203.900
59856	10301.000
59856	10365.200
59856	10975.101
59857	1439.600
59857	1886.200
59857	5309.600
59857	5345.500
59857	7184.000
59858	1038.400
59858	4868.300
59858	6980.900
59858	7034.500
59858	9636.900
59859	5746.400
59859	9886.700
59860	982.100
59860	2670.100
59860	4381.200
