0.000000000000000000e+00 3.394433982396785621e-02
5.016722408026755980e-02 4.094198694418728357e-02
1.003344481605351196e-01 4.872516128562545679e-02
1.505016722408026864e-01 5.726063115149777893e-02
2.006688963210702392e-01 6.649317277172830942e-02
2.508361204013377921e-01 7.634447366332128282e-02
3.010033444816053727e-01 8.671275990308852100e-02
3.511705685618728978e-01 9.747373269705700283e-02
4.013377926421404784e-01 1.084833933909727377e-01
4.515050167224080591e-01 1.195831411641059550e-01
5.016722408026755842e-01 1.306071653418415801e-01
5.518394648829431093e-01 1.413916970443531707e-01
6.020066889632107454e-01 1.517852367659543178e-01
6.521739130434782705e-01 1.616585424003799398e-01
7.023411371237457956e-01 1.709130284713027415e-01
7.525083612040134318e-01 1.794863312047125237e-01
8.026755852842809569e-01 1.873541265943736711e-01
8.528428093645484820e-01 1.945277985102511209e-01
9.030100334448161181e-01 2.010481603444601306e-01
9.531772575250836432e-01 2.069760404631890705e-01
1.003344481605351168e+00 2.123810502730264227e-01
1.053511705685618693e+00 2.173301749972015862e-01
1.103678929765886219e+00 2.218778941739049104e-01
1.153846153846153966e+00 2.260593195831764601e-01
1.204013377926421491e+00 2.298873486147055278e-01
1.254180602006689016e+00 2.333541411330266047e-01
1.304347826086956541e+00 2.364364574840941702e-01
1.354515050167224066e+00 2.391036946860850554e-01
1.404682274247491591e+00 2.413269757587613862e-01
1.454849498327759338e+00 2.430874931473647194e-01
1.505016722408026864e+00 2.443825200154694788e-01
1.555183946488294389e+00 2.452280361153052479e-01
1.605351170568561914e+00 2.456576449800092488e-01
1.655518394648829439e+00 2.457182186564835780e-01
1.705685618729096964e+00 2.454633274490942707e-01
1.755852842809364489e+00 2.449458708224589998e-01
1.806020066889632236e+00 2.442113688832676377e-01
1.856187290969899761e+00 2.432931256109551743e-01
1.906354515050167286e+00 2.422100190678653231e-01
1.956521739130434812e+00 2.409671238794598713e-01
2.006688963210702337e+00 2.395588395082400290e-01
2.056856187290970084e+00 2.379737724690851042e-01
2.107023411371237387e+00 2.362003565654709480e-01
2.157190635451505134e+00 2.342321159403790987e-01
2.207357859531772437e+00 2.320715800139336038e-01
2.257525083612040184e+00 2.297321270157342832e-01
2.307692307692307931e+00 2.272374260587007311e-01
2.357859531772575234e+00 2.246186099548078130e-01
2.408026755852842982e+00 2.219097670084986262e-01
2.458193979933110285e+00 2.191427026007616852e-01
2.508361204013378032e+00 2.163421064018412610e-01
2.558528428093645335e+00 2.135222093555998735e-01
2.608695652173913082e+00 2.106857139768055220e-01
2.658862876254180829e+00 2.078252805464406994e-01
2.709030100334448132e+00 2.049272575864057311e-01
2.759197324414715879e+00 2.019768017616328792e-01
2.809364548494983183e+00 1.989631842081799884e-01
2.859531772575250930e+00 1.958840284889610817e-01
2.909698996655518677e+00 1.927474940809812409e-01
2.959866220735785980e+00 1.895719427830627191e-01
3.010033444816053727e+00 1.863832633193517607e-01
3.060200668896321030e+00 1.832106067109016134e-01
3.110367892976588777e+00 1.800816445378438380e-01
3.160535117056856080e+00 1.770185120411851554e-01
3.210702341137123828e+00 1.740353377187899286e-01
3.260869565217391575e+00 1.711377787294898478e-01
3.311036789297658878e+00 1.683244231423492443e-01
3.361204013377926625e+00 1.655894435382153640e-01
3.411371237458193928e+00 1.629256145724468086e-01
3.461538461538461675e+00 1.603267960436025319e-01
3.511705685618728978e+00 1.577892132817362014e-01
3.561872909698996725e+00 1.553112564474017909e-01
3.612040133779264472e+00 1.528919543815207005e-01
3.662207357859531776e+00 1.505286419609127846e-01
3.712374581939799523e+00 1.482145464488732745e-01
3.762541806020066826e+00 1.459370282966708787e-01
3.812709030100334573e+00 1.436770358510049139e-01
3.862876254180602320e+00 1.414100248598104959e-01
3.913043478260869623e+00 1.391082331573642028e-01
3.963210702341137370e+00 1.367438765684707014e-01
4.013377926421404673e+00 1.342926196033757680e-01
4.063545150501671976e+00 1.317366204653184492e-01
4.113712374581940168e+00 1.290665614755634460e-01
4.163879598662207471e+00 1.262823198574529460e-01
4.214046822742474774e+00 1.233922448067693994e-01
4.264214046822742965e+00 1.204113053200042555e-01
4.314381270903010268e+00 1.173585868094485923e-01
4.364548494983277571e+00 1.142546971357550067e-01
4.414715719063544874e+00 1.111195864946164652e-01
4.464882943143813065e+00 1.079711207236675047e-01
4.515050167224080369e+00 1.048245303919136950e-01
4.565217391304347672e+00 1.016926519539689128e-01
4.615384615384615863e+00 9.858673302721002174e-02
4.665551839464883166e+00 9.551751556326389114e-02
4.715719063545150469e+00 9.249633207413517078e-02
4.765886287625417772e+00 8.953602141375313628e-02
4.816053511705685963e+00 8.665155291333220822e-02
4.866220735785953266e+00 8.386030843198680196e-02
4.916387959866220569e+00 8.118199668171813266e-02
4.966555183946488761e+00 7.863817004998405191e-02
5.016722408026756064e+00 7.625130412172252681e-02
5.066889632107023367e+00 7.404341150486547229e-02
5.117056856187290670e+00 7.203421277261932987e-02
5.167224080267558861e+00 7.023897837472536931e-02
5.217391304347826164e+00 6.866626594061089883e-02
5.267558528428093467e+00 6.731587312175023319e-02
5.317725752508361658e+00 6.617737058357794910e-02
5.367892976588628962e+00 6.522954774539763134e-02
