sender time_ms
656	0.100	
736	0.100	
896	0.100	
1024	0.100	
1040	0.100	
1120	0.100	
1296	0.100	
1312	0.100	
1552	0.100	
1616	0.100	
1680	0.100	
1744	0.100	
1808	0.100	
1968	0.100	
2064	0.100	
2096	0.100	
2128	0.100	
2224	0.100	
2544	0.100	
2576	0.100	
2592	0.100	
2784	0.100	
2944	0.100	
2992	0.100	
3024	0.100	
3104	0.100	
3168	0.100	
3184	0.100	
3200	0.100	
3248	0.100	
3376	0.100	
3488	0.100	
3536	0.100	
3648	0.100	
3680	0.100	
3712	0.100	
3760	0.100	
3920	0.100	
3936	0.100	
4080	0.100	
4096	0.100	
4208	0.100	
4336	0.100	
4352	0.100	
4512	0.100	
4560	0.100	
4752	0.100	
5024	0.100	
5088	0.100	
5408	0.100	
5440	0.100	
5520	0.100	
5568	0.100	
5616	0.100	
5904	0.100	
5920	0.100	
5968	0.100	
5984	0.100	
6000	0.100	
6016	0.100	
6368	0.100	
6416	0.100	
6464	0.100	
6576	0.100	
6608	0.100	
6624	0.100	
6656	0.100	
6704	0.100	
6784	0.100	
6816	0.100	
6880	0.100	
6960	0.100	
7024	0.100	
7040	0.100	
7136	0.100	
7152	0.100	
7232	0.100	
7248	0.100	
7328	0.100	
7344	0.100	
7488	0.100	
7536	0.100	
7776	0.100	
7808	0.100	
7840	0.100	
7872	0.100	
7936	0.100	
8064	0.100	
8096	0.100	
8272	0.100	
8304	0.100	
8336	0.100	
8464	0.100	
8624	0.100	
8704	0.100	
8736	0.100	
8752	0.100	
8896	0.100	
8912	0.100	
8928	0.100	
9024	0.100	
9040	0.100	
9072	0.100	
9232	0.100	
9264	0.100	
9328	0.100	
9344	0.100	
9392	0.100	
9600	0.100	
9648	0.100	
9808	0.100	
9856	0.100	
10000	0.100	
10144	0.100	
10160	0.100	
10208	0.100	
10224	0.100	
10272	0.100	
10304	0.100	
10336	0.100	
10480	0.100	
10560	0.100	
10576	0.100	
10624	0.100	
10864	0.100	
10896	0.100	
11072	0.100	
11136	0.100	
11184	0.100	
11200	0.100	
11312	0.100	
11360	0.100	
11440	0.100	
11456	0.100	
11600	0.100	
11648	0.100	
11744	0.100	
11760	0.100	
11888	0.100	
12064	0.100	
12112	0.100	
12176	0.100	
12352	0.100	
12384	0.100	
12416	0.100	
12496	0.100	
12656	0.100	
12752	0.100	
12768	0.100	
12848	0.100	
12976	0.100	
12992	0.100	
13008	0.100	
13056	0.100	
13088	0.100	
13152	0.100	
13216	0.100	
13280	0.100	
13328	0.100	
13344	0.100	
13488	0.100	
13504	0.100	
13616	0.100	
13760	0.100	
13776	0.100	
14016	0.100	
14064	0.100	
14112	0.100	
14192	0.100	
14224	0.100	
14320	0.100	
14416	0.100	
14528	0.100	
14560	0.100	
14592	0.100	
14688	0.100	
14816	0.100	
14848	0.100	
15152	0.100	
15200	0.100	
15312	0.100	
15376	0.100	
15472	0.100	
15520	0.100	
15552	0.100	
15840	0.100	
15872	0.100	
15952	0.100	
15968	0.100	
16032	0.100	
16080	0.100	
16128	0.100	
16224	0.100	
16368	0.100	
16464	0.100	
16544	0.100	
16640	0.100	
16672	0.100	
16720	0.100	
16752	0.100	
16832	0.100	
16848	0.100	
17040	0.100	
17104	0.100	
17120	0.100	
17216	0.100	
17360	0.100	
17376	0.100	
17552	0.100	
17648	0.100	
17696	0.100	
17792	0.100	
17808	0.100	
17920	0.100	
17936	0.100	
17968	0.100	
17984	0.100	
18000	0.100	
18096	0.100	
18112	0.100	
18176	0.100	
18240	0.100	
18352	0.100	
18464	0.100	
18688	0.100	
18704	0.100	
18720	0.100	
18752	0.100	
18880	0.100	
19056	0.100	
19120	0.100	
19216	0.100	
19264	0.100	
19312	0.100	
19408	0.100	
19440	0.100	
19552	0.100	
19568	0.100	
19616	0.100	
19632	0.100	
19712	0.100	
19824	0.100	
19856	0.100	
19872	0.100	
19904	0.100	
19984	0.100	
20000	0.100	
20144	0.100	
20160	0.100	
20288	0.100	
20448	0.100	
20640	0.100	
544	2.500	
656	2.500	
896	2.500	
1040	2.500	
1120	2.500	
1296	2.500	
1744	2.500	
1968	2.500	
2096	2.500	
2128	2.500	
2784	2.500	
2944	2.500	
2992	2.500	
3024	2.500	
3104	2.500	
3184	2.500	
3200	2.500	
3248	2.500	
3376	2.500	
3488	2.500	
3648	2.500	
3712	2.500	
3760	2.500	
4096	2.500	
4512	2.500	
4752	2.500	
5408	2.500	
5440	2.500	
5984	2.500	
6000	2.500	
6416	2.500	
6576	2.500	
6608	2.500	
6704	2.500	
6784	2.500	
7024	2.500	
7040	2.500	
7232	2.500	
7248	2.500	
7328	2.500	
7488	2.500	
7776	2.500	
7872	2.500	
7936	2.500	
8096	2.500	
8304	2.500	
8336	2.500	
8464	2.500	
8624	2.500	
8704	2.500	
8736	2.500	
8752	2.500	
9072	2.500	
9264	2.500	
9328	2.500	
9344	2.500	
9600	2.500	
9648	2.500	
9856	2.500	
10000	2.500	
10144	2.500	
10208	2.500	
10224	2.500	
10304	2.500	
10336	2.500	
10576	2.500	
10624	2.500	
11072	2.500	
11312	2.500	
11360	2.500	
11440	2.500	
11888	2.500	
12064	2.500	
12112	2.500	
12176	2.500	
12384	2.500	
12416	2.500	
12656	2.500	
12752	2.500	
12768	2.500	
12992	2.500	
13008	2.500	
13056	2.500	
13088	2.500	
13152	2.500	
13216	2.500	
13280	2.500	
13344	2.500	
13488	2.500	
13616	2.500	
13760	2.500	
14064	2.500	
14192	2.500	
14224	2.500	
14688	2.500	
15152	2.500	
15200	2.500	
15376	2.500	
15520	2.500	
15552	2.500	
15952	2.500	
16080	2.500	
16224	2.500	
16368	2.500	
16544	2.500	
16672	2.500	
16752	2.500	
16832	2.500	
16848	2.500	
17216	2.500	
17360	2.500	
17696	2.500	
17808	2.500	
17920	2.500	
18000	2.500	
18176	2.500	
18240	2.500	
18352	2.500	
18464	2.500	
18752	2.500	
18880	2.500	
19056	2.500	
19120	2.500	
19216	2.500	
19616	2.500	
19632	2.500	
19824	2.500	
19856	2.500	
19872	2.500	
19984	2.500	
20000	2.500	
272	2.600	
384	2.600	
736	2.600	
1024	2.600	
1312	2.600	
1552	2.600	
1616	2.600	
1680	2.600	
1808	2.600	
2064	2.600	
2224	2.600	
2544	2.600	
2576	2.600	
2592	2.600	
3168	2.600	
3536	2.600	
3680	2.600	
3920	2.600	
3936	2.600	
4208	2.600	
4336	2.600	
4560	2.600	
5024	2.600	
5088	2.600	
5520	2.600	
5568	2.600	
5616	2.600	
5904	2.600	
5920	2.600	
5968	2.600	
6016	2.600	
6368	2.600	
6464	2.600	
6624	2.600	
6656	2.600	
6816	2.600	
6880	2.600	
6960	2.600	
7136	2.600	
7152	2.600	
7344	2.600	
7536	2.600	
7808	2.600	
7840	2.600	
8064	2.600	
8272	2.600	
8896	2.600	
8912	2.600	
8928	2.600	
9024	2.600	
9040	2.600	
9232	2.600	
9392	2.600	
9808	2.600	
10160	2.600	
10272	2.600	
10480	2.600	
10560	2.600	
10864	2.600	
10896	2.600	
11136	2.600	
11184	2.600	
11200	2.600	
11456	2.600	
11600	2.600	
11648	2.600	
11744	2.600	
11760	2.600	
12352	2.600	
12496	2.600	
12848	2.600	
12976	2.600	
13328	2.600	
13504	2.600	
14016	2.600	
14112	2.600	
14416	2.600	
14528	2.600	
14560	2.600	
14592	2.600	
14816	2.600	
14848	2.600	
15312	2.600	
15472	2.600	
15840	2.600	
15872	2.600	
15968	2.600	
16032	2.600	
16128	2.600	
16464	2.600	
16640	2.600	
16720	2.600	
17040	2.600	
17104	2.600	
17120	2.600	
17376	2.600	
17552	2.600	
17648	2.600	
17792	2.600	
17968	2.600	
17984	2.600	
18096	2.600	
18112	2.600	
18688	2.600	
18704	2.600	
18720	2.600	
19264	2.600	
19312	2.600	
19408	2.600	
19440	2.600	
19552	2.600	
19568	2.600	
19712	2.600	
19904	2.600	
20144	2.600	
20160	2.600	
20288	2.600	
20448	2.600	
20640	2.600	
4080	2.700	
4352	2.700	
13776	2.700	
14320	2.700	
17936	2.700	
13280	45.500	
19264	47.800	
8048	47.900	
11312	47.900	
11888	47.900	
15408	48.200	
15488	48.300	
17616	48.300	
7872	48.400	
19984	48.400	
5600	48.500	
160	48.600	
6576	48.700	
6832	48.900	
19056	50.000	
4416	50.100	
17968	50.300	
3392	50.400	
17680	50.400	
19440	50.400	
3520	50.500	
1424	50.600	
5296	50.600	
5360	50.700	
11536	50.900	
12416	59.500	
3392	62.500	
12016	62.700	
19904	63.300	
4992	63.700	
10256	64.500	
16448	64.900	
2032	65.000	
4800	65.100	
13776	65.700	
9008	65.800	
15152	65.900	
10064	68.700	
14544	75.800	
13152	75.900	
9440	76.400	
18752	76.400	
2144	76.500	
7968	76.500	
20656	76.600	
3536	77.000	
12528	77.200	
13008	77.400	
3104	77.500	
13216	77.800	
17632	77.800	
5424	77.900	
12640	78.200	
7264	78.700	
19520	85.500	
5232	87.000	
17776	87.000	
2656	88.000	
5184	88.600	
8592	89.600	
640	90.700	
9856	92.200	
15104	92.500	
17488	94.200	
10128	94.400	
14016	96.900	
14320	98.900	
10976	99.000	
19328	99.800	
5328	101.400	
16320	101.500	
12656	102.700	
5088	102.800	
5216	103.800	
5792	104.300	
14704	107.300	
14144	108.400	
10960	109.600	
10816	111.000	
10592	111.100	
16784	111.200	
992	111.400	
13248	111.500	
11616	111.600	
12896	111.700	
16128	111.700	
18608	111.700	
3408	111.800	
5808	111.800	
20192	111.900	
3680	112.000	
64	112.100	
13536	112.200	
14784	112.200	
8688	112.300	
16400	112.300	
13712	120.800	
9392	121.000	
13968	121.300	
12848	121.400	
18752	121.500	
15296	121.900	
18080	121.900	
3648	122.000	
9936	122.200	
17024	122.200	
19440	122.200	
2912	122.400	
8960	122.400	
13040	122.600	
3680	122.700	
19152	122.700	
8320	122.900	
4304	123.000	
8832	123.000	
17216	123.100	
480	123.200	
6192	123.200	
13952	123.200	
10336	123.300	
13168	123.400	
9616	123.700	
4592	123.800	
7712	123.800	
19312	123.800	
14800	125.900	
19248	133.900	
112	134.200	
8128	136.400	
1168	136.700	
8016	136.700	
1424	139.500	
12592	139.700	
8400	141.400	
928	141.700	
160	142.100	
9104	142.400	
5648	143.800	
4672	144.800	
12208	146.900	
13488	147.500	
16832	148.000	
15680	150.400	
12640	150.600	
3936	150.900	
18912	151.200	
18864	151.500	
2704	153.100	
7568	153.100	
12944	153.300	
3312	153.500	
6176	153.600	
2912	154.000	
16352	154.000	
19376	155.100	
5152	156.800	
14368	159.900	
14240	160.500	
10080	161.800	
11536	161.800	
18080	162.500	
16240	162.600	
14208	162.800	
19520	162.800	
1936	163.300	
17328	163.600	
13456	164.400	
7104	164.500	
1584	164.600	
6656	164.600	
18496	164.600	
928	164.900	
11520	164.900	
3456	165.100	
10848	165.100	
15008	165.100	
2176	165.200	
15824	165.200	
992	165.900	
11616	176.100	
4800	176.700	
11056	176.900	
13840	177.100	
7488	177.200	
12768	177.200	
14624	177.600	
18560	177.700	
20672	179.200	
736	179.700	
15856	180.100	
13728	186.400	
15328	187.300	
19808	187.900	
8144	188.800	
4080	189.200	
17984	189.200	
880	189.500	
20384	189.500	
16352	189.600	
2880	189.900	
19264	190.000	
10272	190.300	
9248	190.500	
17328	190.500	
17648	190.500	
11520	190.600	
2368	190.900	
18608	191.200	
2160	192.900	
2464	192.900	
13552	196.300	
19328	196.400	
13536	201.000	
11968	201.100	
7136	201.300	
2704	201.400	
12768	201.500	
17520	201.700	
11856	201.900	
7488	202.100	
8832	203.600	
18336	209.800	
18416	209.900	
19424	211.900	
3632	212.300	
5648	213.800	
2448	214.500	
10896	214.600	
7280	214.800	
13424	214.900	
1424	217.700	
12368	222.800	
1584	224.300	
17056	224.700	
12720	225.500	
12432	225.800	
2960	226.000	
2192	226.400	
14144	226.500	
13552	231.900	
12416	235.100	
4800	235.600	
8704	235.900	
