sender time_ms
58976	0.100	
59072	0.100	
59136	0.100	
59344	0.100	
59440	0.100	
59488	0.100	
59568	0.100	
59600	0.100	
59664	0.100	
59744	0.100	
58960	2.700	
59136	2.700	
59488	2.700	
59664	2.700	
58768	2.800	
59072	2.800	
59344	2.800	
59600	2.800	
59744	2.800	
59440	2.900	
59568	2.900	
58896	3.000	
58976	3.000	
58768	8.100	
59072	8.200	
59664	8.800	
59456	14.800	
59280	23.700	
59072	23.900	
58976	31.600	
59152	33.000	
59776	33.400	
59344	38.600	
59568	38.700	
59792	40.800	
59760	40.900	
59104	43.800	
59184	46.100	
59296	46.900	
59536	47.100	
59600	47.500	
59488	47.700	
59312	54.400	
59152	54.800	
59232	58.300	
59552	58.300	
59472	60.900	
58896	63.800	
59520	63.800	
59456	66.400	
59312	67.800	
59808	73.800	
58848	74.100	
59680	76.700	
58992	77.000	
59472	82.200	
59568	87.500	
58880	87.700	
59712	88.000	
59584	89.900	
59664	93.600	
59632	94.000	
59344	94.100	
59728	94.100	
59040	96.400	
59056	96.400	
58848	96.800	
59232	99.000	
59520	101.000	
59600	101.500	
59120	104.500	
59536	104.800	
58832	105.600	
59760	106.100	
58992	108.300	
59312	109.100	
59408	112.400	
59552	118.600	
59648	118.700	
58864	119.200	
58976	121.400	
59088	126.300	
59424	126.800	
59520	128.000	
59472	128.800	
58800	132.700	
59792	136.900	
58848	138.800	
58784	139.500	
59312	142.000	
58832	142.400	
59072	142.500	
58912	147.400	
58864	148.300	
59552	148.900	
59776	150.000	
59760	150.400	
59680	153.200	
58976	155.000	
59536	156.300	
59104	157.300	
59792	158.300	
58848	163.000	
59312	165.400	
59344	165.900	
59024	166.900	
59472	172.000	
59776	172.700	
58864	173.000	
59568	174.800	
58880	175.400	
58992	179.100	
58832	187.300	
59312	187.400	
58848	189.600	
59136	189.600	
59760	190.900	
59664	191.000	
59696	194.000	
59536	194.500	
59408	194.900	
59680	197.300	
59824	198.700	
59456	201.000	
59056	201.600	
59152	202.000	
58864	204.100	
59344	204.300	
59776	204.400	
59312	207.300	
58880	210.800	
59392	210.900	
59600	211.600	
59296	215.200	
58976	217.100	
59264	217.300	
59344	218.100	
59280	218.500	
59104	218.700	
59792	218.800	
59776	223.000	
59168	227.200	
59424	227.200	
59760	228.000	
58992	228.100	
59072	230.300	
59088	230.900	
59472	231.900	
58832	233.800	
59312	234.200	
59152	237.600	
59488	238.200	
58976	239.000	
59792	240.100	
59712	240.600	
59072	241.300	
58880	242.900	
58896	247.600	
59312	248.300	
59536	250.300	
59776	251.300	
59104	254.400	
58848	255.700	
59312	263.600	
59664	264.600	
59728	265.100	
58800	265.300	
59744	265.800	
58992	268.400	
58864	271.000	
59344	271.500	
59008	272.800	
59776	274.100	
59360	276.800	
59568	277.300	
59472	280.600	
59280	285.400	
59552	285.600	
58832	285.800	
59216	288.200	
58992	288.900	
59792	290.100	
59456	290.500	
58944	296.000	
59200	296.500	
59392	299.700	
59344	300.300	
59600	302.300	
59520	305.600	
59472	307.400	
59792	310.500	
59568	311.200	
59104	311.500	
58784	312.400	
59536	313.100	
59488	315.700	
59824	315.800	
59136	316.700	
59088	321.000	
58864	323.200	
58848	323.900	
59472	326.400	
59328	330.900	
59536	331.800	
59312	332.200	
59248	333.300	
58992	333.600	
58832	333.900	
59712	333.900	
59600	336.000	
59776	336.000	
59280	344.100	
59056	345.400	
59632	348.400	
59472	354.400	
59232	356.800	
59584	357.200	
59248	357.300	
58944	359.800	
59792	361.400	
59552	365.300	
59440	367.600	
59120	367.800	
59072	368.000	
59408	368.200	
58784	368.800	
59312	370.800	
59760	370.900	
58832	372.800	
59824	373.400	
59680	373.600	
59040	374.300	
59792	376.200	
59104	380.300	
59712	383.000	
58880	386.100	
59376	386.900	
59216	389.000	
59312	389.500	
59120	392.200	
58832	393.700	
58864	399.400	
59072	401.000	
59808	401.300	
59104	401.400	
59264	401.600	
59536	407.200	
59344	407.600	
59664	410.100	
59472	411.000	
59600	413.800	
58784	415.000	
59312	418.200	
58976	419.900	
59728	422.800	
59440	422.900	
59424	425.400	
59072	425.600	
59568	428.900	
59520	431.400	
59536	432.000	
59760	432.300	
59360	433.300	
59312	433.800	
59344	433.900	
59280	434.300	
59616	434.300	
59824	434.300	
58896	437.800	
59392	440.900	
59088	441.600	
58832	443.800	
59664	444.100	
59776	448.000	
59248	449.100	
59568	449.600	
59040	452.900	
59760	453.100	
59024	456.100	
59424	456.100	
59616	456.100	
59312	456.200	
59744	456.500	
58848	464.000	
59632	464.900	
59088	466.200	
59584	468.300	
59536	469.300	
59488	469.800	
59792	472.600	
58976	476.700	
59056	478.100	
59392	478.400	
59072	479.100	
59776	481.300	
59344	482.600	
58880	483.600	
58992	487.700	
58976	489.800	
59600	493.100	
59280	495.300	
59344	495.700	
59424	496.200	
59248	496.300	
59312	498.300	
59136	501.900	
59680	503.300	
59120	503.700	
59152	505.100	
59088	505.600	
59472	507.000	
