sender time_ms
0	415.800
0	3687.200
0	3844.000
0	4353.600
0	7642.500
0	8403.400
1	514.800
1	1420.100
1	2040.100
1	2876.100
1	5015.200
1	6861.000
1	7916.100
2	489.700
2	2396.600
2	3216.500
2	3978.800
2	4270.900
2	5460.800
2	5781.900
2	6475.600
2	7281.500
3	221.200
3	599.800
3	4966.800
3	5034.600
4	43.000
4	304.600
4	452.600
4	1774.600
4	2228.900
4	2758.700
4	3350.100
4	3978.200
4	4451.400
4	5364.500
4	6156.900
4	6233.600
4	7411.200
4	7691.700
4	9178.801
4	9855.300
4	10084.200
5	1582.800
5	1953.600
5	2295.600
5	3724.500
5	3782.600
5	3843.600
5	4693.500
5	5075.400
5	6621.800
5	8627.700
6	900.400
6	3091.600
6	3350.100
6	6605.100
6	10690.400
7	293.200
7	3638.700
7	5792.000
7	10807.000
7	10884.000
8	134.900
8	221.500
8	2525.800
8	2778.400
8	5561.800
8	6364.100
8	8628.100
9	695.100
9	834.100
9	2395.700
9	4027.800
9	4415.900
9	4702.600
9	5794.100
9	7193.700
9	10061.101
10	2814.300
10	4127.000
10	5037.600
10	6959.900
11	2771.800
11	4245.700
11	4538.700
11	4981.900
11	5184.000
11	5532.600
11	6113.700
11	8331.900
11	9134.000
11	10841.500
12	8122.300
13	438.400
13	647.100
13	659.300
13	767.500
13	1399.100
13	2990.800
13	4076.600
13	4160.800
13	4293.400
13	5901.700
13	5999.700
13	6113.500
13	6140.100
13	7094.900
13	7800.800
13	8355.000
13	8861.500
13	9911.700
13	10193.400
14	1344.900
14	3395.700
15	316.000
15	887.700
15	1825.600
15	2575.600
15	6614.600
16	1982.900
16	2433.300
16	2864.400
16	4017.100
16	5145.400
16	5374.000
16	6281.400
16	7546.900
16	10201.800
17	705.800
17	1996.300
17	2006.700
17	2181.600
17	2386.900
17	2484.500
17	2715.300
17	3420.800
17	4015.800
17	5278.600
17	6735.700
17	6907.700
17	9759.601
17	10566.900
18	885.900
18	1326.600
18	4731.700
19	289.800
19	2230.800
19	5410.900
20	2244.100
20	6030.300
21	1356.200
21	3687.600
21	5084.400
22	819.700
22	1418.200
22	1806.100
22	2052.500
22	2619.900
22	2790.700
22	3904.900
22	4563.600
22	4967.200
22	5903.000
22	5986.100
22	6056.600
22	6760.800
22	7094.200
22	7663.700
22	8497.801
22	8822.200
22	9288.101
22	9606.101
23	624.000
23	1766.100
23	3590.900
23	6328.700
24	9475.200
25	3978.100
26	197.200
26	875.400
26	1085.400
26	1569.500
26	1700.100
26	1954.200
26	2004.700
26	2257.200
26	3465.300
26	4006.900
26	4341.900
26	4413.000
26	4810.000
26	6934.100
26	8029.300
26	8285.801
26	9502.800
26	10059.601
26	10204.900
26	10365.200
27	2005.600
27	5421.400
27	7362.400
28	1752.000
28	3814.700
28	4088.500
28	6374.300
28	6649.000
28	10241.000
28	10930.800
29	968.800
29	5298.300
29	7483.600
29	8164.400
29	8985.301
30	4160.300
30	5290.300
30	9879.601
31	172.500
31	2280.100
31	5413.500
31	6540.000
31	9236.300
32	7071.200
32	10264.601
33	184.300
33	481.400
33	585.900
33	703.700
33	1213.300
33	2656.500
33	3526.100
33	3576.200
33	3870.800
33	4372.500
33	4665.800
33	7350.100
33	7401.200
33	7571.400
33	8122.400
33	8640.000
33	8995.801
33	10600.900
34	270.100
34	1007.000
34	7535.000
34	8482.801
35	487.500
35	1872.700
35	3013.700
35	3254.600
35	4407.000
35	4624.400
35	5708.000
35	7191.400
35	7268.000
35	7692.600
35	8404.700
35	9660.601
36	2137.900
36	3038.500
36	5759.400
36	7207.800
36	9681.601
37	645.500
37	1471.300
37	1995.800
37	4502.400
37	4844.100
37	7005.400
37	8237.700
37	8708.301
37	8831.700
37	9514.601
37	9550.200
37	10060.601
37	10229.101
38	268.400
38	1420.500
38	9453.200
39	8720.000
39	9144.100
40	402.800
40	1420.600
40	1547.900
40	1716.800
40	3939.800
40	4428.400
40	4587.400
40	5144.700
40	7240.200
40	8186.400
40	8354.200
40	8861.801
40	9105.900
40	9273.700
40	9865.800
40	10099.300
40	10661.200
40	10991.700
41	1215.200
41	2502.700
41	3135.500
41	7936.600
42	1703.800
42	1835.600
42	3290.000
42	6055.900
43	1716.900
43	2778.200
43	3143.800
43	4787.500
43	5411.100
43	5607.400
43	6373.200
43	7954.700
43	8973.100
43	9681.400
43	9716.200
44	818.600
44	2243.500
44	3176.400
44	4919.100
44	7351.000
44	8517.400
44	10327.300
45	126.200
45	1034.300
45	1753.400
45	3083.000
45	7058.500
45	7153.500
45	8198.400
45	8456.400
45	10253.700
45	10862.400
46	296.200
46	353.100
46	1299.900
46	2254.900
46	2412.000
46	2574.800
46	3305.000
46	3930.300
46	4987.700
46	5424.000
46	6934.700
46	7278.400
46	7948.200
46	8721.000
46	8733.700
46	9793.200
46	9951.500
46	10192.200
46	10861.400
47	1204.000
47	3494.000
47	4037.800
47	4259.800
47	6860.900
47	7423.900
47	10680.400
47	10978.400
48	70.000
48	258.500
48	741.900
48	898.100
48	1414.900
48	1535.800
48	1569.700
48	1630.900
48	1934.100
48	2127.900
48	2812.300
48	3227.800
48	3317.500
48	3579.700
48	3725.600
48	4262.400
48	4822.800
48	5011.500
48	5185.200
48	5336.300
48	5772.000
48	5843.000
48	5869.600
48	5890.500
48	6747.300
48	6857.400
48	7048.600
48	7289.400
48	7654.000
48	7945.200
48	7994.100
48	8213.100
48	8812.500
48	9217.900
48	9298.101
48	9385.000
48	9411.400
48	10240.601
48	10762.800
