sender time_ms
74221	277.100
74221	526.600
74221	689.300
74221	763.300
74221	805.700
74221	842.000
74221	887.500
74221	1087.200
74221	1143.300
74221	1219.000
74221	1416.400
74221	1474.000
74221	1574.600
74221	1824.200
74221	2052.200
74221	2104.300
74221	2150.600
74221	2223.200
74221	2255.100
74221	2289.900
74221	2321.900
74221	2360.000
74221	2670.400
74221	2682.800
74221	2840.000
74221	2922.900
74221	3046.000
74221	3084.600
74221	3363.500
74221	3530.900
74221	3842.200
74221	3941.600
74221	3973.300
74221	4027.900
74221	4237.100
74221	4400.600
74221	4495.900
74221	4587.500
74221	4622.600
74221	4782.600
74221	4963.800
74221	4998.900
74221	5170.500
74221	5257.000
74221	5682.900
74221	5737.800
74221	5815.700
74221	5890.000
74221	5916.000
74221	6144.700
74221	6223.500
74221	6391.400
74221	6531.300
74221	6585.600
74221	6707.200
74221	6798.600
74221	6902.400
74221	6978.800
74221	7002.900
74221	7045.000
74221	7078.700
74221	7350.700
74221	7394.300
74221	7429.600
74221	7472.800
74221	7716.500
74221	7744.800
74221	7782.300
74221	7996.200
74221	8143.700
74221	8180.600
74221	8287.301
74221	8312.400
74221	8496.700
74221	8562.700
74221	8756.700
74221	9079.600
74221	9193.300
74221	9312.400
74221	9429.000
74221	9655.000
74221	9720.700
74221	9760.500
74221	9843.200
74221	9875.800
74221	9907.800
74221	9995.500
74221	10105.500
74221	10379.200
74221	10459.400
74221	10595.700
74221	10747.400
74222	51.200
74222	133.400
74222	235.500
74222	594.900
74222	951.300
74222	1020.500
74222	1081.200
74222	1118.500
74222	1296.700
74222	1333.200
74222	1400.000
74222	1644.800
74222	1710.400
74222	1806.000
74222	1843.300
74222	1898.800
74222	1931.300
74222	2119.700
74222	2163.000
74222	2259.000
74222	2338.800
74222	2475.400
74222	2609.000
74222	2684.300
74222	2856.300
74222	3021.400
74222	3096.700
74222	3189.800
74222	3365.900
74222	3660.700
74222	3681.000
74222	3785.400
74222	3860.000
74222	3899.100
74222	3939.900
74222	4136.200
74222	4164.700
74222	4192.000
74222	4354.200
74222	4398.900
74222	4442.200
74222	4508.700
74222	4579.000
74222	4616.800
74222	4665.000
74222	4775.700
74222	4807.100
74222	4943.700
74222	5061.900
74222	5138.400
74222	5193.600
74222	5267.200
74222	5284.400
74222	5399.300
74222	5481.700
74222	5584.800
